,group,0,1
99967,7,20.85556412,22.52540779
99968,3,26.19808006,0.248705372
99971,0,9.210174561,29.29485703
99972,3,37.08826447,15.99320698
99973,8,-19.48920059,-4.935288906
99974,2,3.490749359,-7.875385761
99976,7,16.32574463,8.78226757
99977,7,30.44038582,17.97502708
99978,7,16.13989449,11.6627636
99979,8,-23.97128487,14.66925144
99980,5,-35.17889786,-15.04836082
99982,5,-36.16523743,-5.726752281
99983,1,-21.13540268,31.85804176
99984,3,12.95647049,-3.475067854
99985,6,-22.9247551,-15.5043745
99986,8,-42.53517914,13.26751232
99987,7,28.14702988,24.40585136
99988,8,-20.77182007,10.61610603
99989,9,0.499528825,-16.31304359
99990,1,-22.15652275,18.2844429
99991,4,1.275939941,-22.09998131
99993,9,-8.750228882,11.12062168
99994,5,-37.1554451,-13.88228321
99995,3,12.39970684,0.767591119
99996,2,29.76397514,-17.65468407
99997,6,-15.70955563,-29.70986748
99999,4,-7.435481071,-30.05213356
100000,6,-12.41148376,-9.926353455
100002,6,-17.45757675,-11.13546085
100003,9,16.15633774,-32.39528656
100004,6,-21.49621201,-18.30228615
100005,4,2.977133751,-29.68404388
100007,0,9.396607399,22.71003723
100009,2,11.25345802,-17.47969055
100010,7,-1.788990974,6.017372608
100011,3,8.774168015,6.061711788
100013,1,-16.14528847,35.24079514
100014,9,11.25736237,-12.16840935
100016,7,2.26081562,-1.770403028
100019,4,-1.083016992,-22.14618301
100020,7,38.17382813,24.02663231
100021,6,-34.35412216,-31.70474434
100023,6,-15.97007275,-9.444215775
100024,4,-3.757677794,-26.11324692
100026,4,-9.373596191,-18.87623596
100027,3,32.38090134,7.032414436
100028,1,-19.54498482,41.52010727
100031,8,-47.72251892,4.686991215
100032,7,24.3320961,30.85230446
100033,1,-11.22685146,14.95849895
100035,3,11.00575256,7.316297531
100036,5,-10.07968044,-15.66845036
100037,3,25.03200912,-2.306245089
100038,9,20.93665123,-23.10004044
100039,6,-24.55474091,-33.87014008
100040,5,-34.57080078,-2.463557482
100041,9,20.03724289,-25.87078857
100042,0,1.840217113,37.08629608
100043,6,-4.791718006,-6.855446339
100044,6,-1.432060957,-14.13505077
100045,9,0.648461282,-14.56864262
100046,6,-11.76948166,-8.270195961
100047,3,33.11513901,5.424812317
100048,5,-35.39954758,-5.310482979
100049,6,-36.70915222,-30.07913208
100050,9,9.792616844,-12.4473381
100052,3,11.16475487,5.781455517
100053,6,-10.52793121,-11.11554146
100054,1,-19.05309486,17.37172508
100056,5,-30.38843918,-2.501613855
100057,1,-11.01296806,-6.982752323
100059,0,-2.265629053,36.15203094
100060,2,-2.685947657,2.382089615
100061,1,-23.17774391,32.94264221
100062,6,-1.647141576,-16.14154434
100063,6,-27.48044586,-35.79988861
100064,6,-16.74662399,-15.4165678
100066,8,-21.49921417,5.605413914
100068,8,-41.14160538,11.70361996
100070,5,-37.93880463,-5.821064949
100073,0,8.119150162,26.87869072
100074,4,3.577504873,-37.73407364
100075,9,19.08396721,-33.97092056
100076,5,-7.768160343,3.040437698
100078,1,5.149661064,2.746981382
100079,7,19.97636414,17.86277199
100080,9,24.59931564,-27.48757935
100081,1,-23.05228615,21.26502419
100082,5,-38.57913208,-20.13642693
100084,0,-2.641624928,12.51142597
100086,9,10.88585758,-41.74254227
100088,9,-3.937498093,-8.020593643
100089,2,26.78004265,-11.68659687
100090,8,-22.47832108,4.052272797
100091,3,22.08763123,1.338238716
100092,5,-45.72593307,-13.95366192
100093,8,-28.67638206,1.741048932
100094,3,16.51035881,-6.644498825
100095,2,31.3812027,-6.427448273
100096,5,-30.57439804,-14.67473984
100097,8,-15.69992828,-2.475625277
100098,5,-5.862411976,5.419346333
100099,8,-10.26533794,9.038874626
100100,2,11.17647934,-4.192256927
100101,0,-4.506173611,14.05258274
100102,7,13.21858025,24.39346504
100103,8,-15.39808655,-2.275742531
100104,8,-34.92467117,17.97511482
100105,1,-14.46635628,26.35567856
100107,7,12.43342781,23.94119263
100108,8,-26.95560074,3.696063757
100109,6,-18.19277763,-13.54849243
100110,3,33.08695602,8.544788361
100111,7,6.644571781,22.81805992
100112,3,40.09504318,4.248275757
100114,4,-5.072417259,-43.30298615
100115,7,17.80450439,34.85588455
100116,8,-41.80566406,17.84469795
100118,0,2.732275963,14.77510738
100120,4,-14.16972828,-4.742525101
100121,6,-22.52444649,-16.49837685
100123,6,-28.42865753,-25.8938942
100124,0,9.477240562,42.44498062
100125,2,4.689478397,-7.397202969
100127,4,4.43881464,-45.29714203
100128,0,6.017169476,38.62153244
100129,4,-8.786681175,-28.14406967
100130,4,2.356270552,-32.52156067
100131,9,7.001148701,-17.41193581
100132,3,11.40107441,7.276263237
100133,7,24.05443764,29.35681152
100134,1,-18.1591835,36.02560425
100135,6,-2.18127656,-16.63769531
100136,8,-32.65210342,6.238687992
100137,5,-42.31869507,-14.84578228
100138,9,8.783006668,-6.482459545
100139,3,38.96033478,5.167702198
100140,5,-40.5288353,-9.576882362
100141,9,18.56023407,-27.84444809
100143,0,1.888359547,28.05203819
100144,3,26.92004967,7.691043854
100145,5,-4.047993183,1.138393521
100146,9,19.90981102,-31.05808258
100148,9,0.906611204,-11.47032547
100149,8,-11.18890572,13.36345577
100150,3,35.70604324,3.405599833
100152,8,-10.72618675,8.754507065
100153,3,46.70698547,4.489777088
100154,1,-2.677188873,9.05449295
100155,6,-0.924055398,-16.64165878
100156,6,-33.721138,-30.98737717
100157,1,-23.89912796,35.54586792
100160,0,0.586762249,9.33940506
100161,7,23.02178574,12.30212975
100162,1,-23.13232231,28.61597443
100163,1,-6.444574356,29.11971474
100164,4,-6.921611309,-35.89074326
100166,5,-29.81699944,-4.61122179
100167,7,14.6629467,24.27843094
100168,4,1.557386398,-23.04035378
100170,5,-41.47265625,-3.27397728
100171,3,28.66909981,8.276350975
100172,6,-23.66042709,-15.8717823
100174,5,-8.917019844,-15.23973656
100176,1,-12.59212685,41.69727707
100177,0,14.720644,38.42737198
100178,5,-10.59492207,-15.29290009
100179,7,28.86055756,22.65975761
100180,5,-34.47991943,-19.69964981
100181,7,23.96884155,14.9381876
100184,1,-28.61662292,24.81733131
100185,3,11.17761803,2.39515686
100186,7,5.806989193,22.73601151
100187,2,25.6598835,-8.65277195
100188,5,-32.87797928,1.100102544
100189,4,-6.390373707,-34.44403839
100190,2,10.44320965,0.346503198
100191,5,-34.19713211,0.697977126
100192,7,30.01770592,36.70690155
100193,2,43.67606354,-9.828370094
100194,0,2.297218323,45.87762833
100195,5,-37.93101883,0.415118873
100196,4,-8.841671944,-29.32811356
100197,8,-11.50123215,-1.257781863
100199,7,19.74687386,7.315093517
100203,0,-2.495818615,10.92880917
100205,5,-0.956693649,3.884241819
100206,3,30.30249214,9.359283447
100208,5,-32.7270813,-4.214764595
100210,4,-7.051692963,-37.3671608
100211,7,12.47239017,26.45513916
100212,6,-16.29086113,-13.37531948
100215,1,-14.08398819,29.33807755
100216,1,-24.91131973,22.42770004
100217,3,34.25329971,1.170395255
100218,8,-37.51818848,14.20140648
100219,5,-29.73672295,-16.02476311
100221,2,32.73688507,-8.96300602
100222,7,20.33417511,25.16983986
100224,2,30.25955391,-20.93664169
100225,3,36.77464676,11.91842556
100226,8,-25.06082726,9.422610283
100227,8,-40.05825043,10.56570816
100228,0,0.598828793,12.67971611
100229,9,15.47494125,-15.77236366
100230,4,-1.626774311,-36.49285507
100231,1,-25.29781532,34.64672089
100232,3,16.03614044,-6.183048248
100233,9,16.52897263,-11.7867012
100234,8,-35.03987122,12.63848495
100236,2,18.08507538,-15.62716293
100237,9,18.06820869,-18.87657166
100238,2,10.38881207,-3.079550266
100240,4,-11.46119976,-34.04276657
100241,7,22.28685951,19.30653954
100242,7,28.7298069,37.10586166
100243,5,-4.030118942,3.505783558
100244,3,29.86963654,10.66762447
100245,0,7.43857193,12.02048016
100247,0,-0.056593321,29.75986862
100248,2,41.32660294,-17.06400871
100249,5,-21.20992661,-10.49065685
100250,6,-6.552552223,-5.537225246
100252,6,-16.76849747,-11.73977566
100253,0,6.974451542,33.54021454
100254,1,-28.33698082,37.57690811
100255,7,18.86338425,26.33400154
100256,8,-32.01335526,15.81884003
100257,4,-6.924610138,-34.84524918
100258,4,-5.184447765,-44.8609848
100259,5,-35.98408127,-4.423621178
100260,8,-31.50667191,12.05614662
100263,8,-36.76725769,6.856822014
100264,3,24.87912941,14.1883812
100265,2,22.29196358,-13.37628269
100266,5,-33.83178329,-9.083384514
100267,0,-6.381689072,37.87859344
100269,6,-17.33094215,-8.591816902
100270,0,8.69562912,29.71434021
100271,4,5.062092781,-30.42724419
100273,8,-20.2289238,4.777572155
100274,6,-1.628684163,-14.60592842
100275,4,3.694347382,-45.72509384
100276,9,10.55178356,-6.271766663
100277,2,-1.226483345,-4.289320946
100278,1,-14.07230473,15.05572891
100279,7,18.70718002,32.8455658
100280,7,19.34956551,37.48440933
100281,0,3.169854641,33.92095566
100283,7,16.49121666,7.057604313
100284,5,-8.354278564,3.996245384
100285,8,-28.24288559,19.2904911
100287,0,3.365607023,36.19203949
100288,9,13.93317127,-29.89326096
100289,4,-0.76424098,-42.75825882
100291,3,32.43261719,3.332697153
100292,8,-11.97836494,-4.339702606
100293,4,7.586807728,-23.2819767
100294,5,-25.77085495,-11.38087177
100295,6,-32.43155289,-31.7376709
100296,4,0.659492135,-44.3800087
100297,2,28.68929672,-22.85454559
100298,1,-19.25463295,13.42147923
100299,6,-26.06688309,-25.88600159
100302,0,-2.543914557,11.85948849
100303,9,12.60983658,-32.56036377
100304,2,38.32948685,-10.37988186
100305,9,5.817216873,-29.63381767
100306,0,14.60248756,39.26844788
100308,0,-2.349215984,37.49485397
100309,9,7.717315674,-25.1345768
100312,8,-29.23364258,14.25484848
100313,4,-7.230979443,-24.56105423
100314,1,-13.77759743,21.08571053
100315,9,9.970001221,-34.98781586
100316,5,0.475048333,4.814507484
100317,7,20.27676392,6.402159214
100318,5,-13.16301727,-15.70405674
100319,9,29.58519936,-35.00543594
100320,3,35.72726822,0.632144451
100322,9,-9.626635551,-3.026939869
100323,8,-26.94261932,19.1968441
100324,1,-18.10920715,12.33437061
100325,9,15.02488327,-29.11352348
100326,2,4.823802948,12.3766222
100328,8,-20.70806503,14.73495197
100329,9,23.83565903,-28.73695183
100330,6,-16.3823185,-23.89595413
100331,8,-25.73359489,3.255020618
100332,4,-4.895299911,-39.38429642
100333,5,-32.63579178,-18.84485054
100335,6,-4.099882603,-2.117571115
100336,4,-11.58869362,-33.67040253
100337,2,23.61541939,-4.93050909
100338,3,19.58590889,12.30008221
100340,5,-36.56752396,-14.75046349
100341,7,20.82336044,25.51366806
100342,8,-34.72039032,17.82001114
100343,9,18.02609253,-17.18102837
100344,4,3.798507214,-45.68132782
100346,0,-4.573215961,42.67406082
100348,8,-18.67423439,4.066061497
100349,3,11.99525452,7.542210102
100350,0,0.453172237,30.42411041
100352,3,20.68056107,-3.95877099
100353,8,-39.32117844,20.8769474
100355,2,22.92801285,-14.65190506
100357,8,-27.84346581,2.041295528
100359,2,31.03181267,-9.610061646
100360,0,11.2375536,14.41685963
100362,4,-11.55370522,-33.88147736
100363,4,-10.24257469,-41.45256805
100364,9,18.50655937,-19.84064293
100365,7,23.31624603,15.74116135
100366,9,27.23111153,-26.95932579
100367,8,-41.3469696,9.853474617
100368,6,-7.997290134,-8.096647263
100369,3,39.10287476,1.844271064
100371,1,-22.0606575,31.71913528
100372,3,26.08075142,2.036610365
100373,4,-3.469994307,-25.4600296
100375,7,19.35440254,25.51208496
100376,7,33.13635254,25.24207306
100377,5,-42.64660645,-6.175636768
100378,3,45.38761139,8.384732246
100381,7,14.22070313,19.80001259
100382,1,-11.8898592,20.03742981
100384,1,-22.99398613,22.87242889
100385,0,-0.333613753,26.069664
100386,2,39.45454407,-17.12322807
100388,8,-24.23423004,11.45152378
100389,9,13.9372015,-24.783638
100391,4,-2.048838615,-22.64700127
100392,3,2.222780466,8.095632553
100393,3,42.49165726,10.17638111
100395,2,31.19938469,-15.39313793
100396,9,20.46868134,-30.32696724
100397,2,37.69577408,-16.70812798
100398,8,-39.93874741,7.234560966
100399,2,8.869133949,-18.17596436
100401,8,-32.27085114,10.56750011
100402,1,-22.74913597,26.95170784
100405,2,25.2927742,-23.50786781
100406,0,3.98835063,49.67317581
100407,7,36.37403107,31.86183357
100408,1,-33.3250885,32.22522736
100409,0,4.144675732,29.90377808
100410,5,-42.29299545,-5.945250988
100411,3,45.34017563,8.46709919
100412,7,20.47949409,23.91251945
100413,7,18.21067619,18.7632122
100415,6,-30.41761208,-30.31235313
100416,9,12.73311043,-38.1156044
100417,4,-6.500059128,-15.88202572
100418,9,28.27200699,-37.10903549
100419,6,-18.56028938,-15.44408703
100420,0,8.651434898,27.41514778
100422,4,-1.00255549,-27.96282387
100423,0,13.81011772,41.14521408
100424,7,28.46382141,26.60531235
100426,7,30.46403694,18.80124474
100427,0,-0.920017719,30.42743111
100428,8,-26.85801888,10.65835571
100429,5,-1.889103889,6.186714172
100430,6,-21.88267136,-22.66192818
100432,5,-37.04504776,-12.26905441
100433,9,18.45130348,-34.07930374
100434,8,-36.01728058,4.198757172
100435,5,-30.11172104,-14.00948715
100436,8,-23.00359917,11.76587868
100437,5,-30.05898476,-4.413481236
100439,5,-45.65143204,-14.23187637
100440,8,-23.35597229,17.64167023
100441,2,28.6703186,-24.15931702
100442,0,-2.000314236,14.89922428
100443,9,18.86360931,-23.87393761
100444,7,26.49581337,17.24237251
100445,2,0.168536335,-6.293378353
100446,2,4.751802444,2.520698786
100447,5,-7.616931915,4.341664791
100448,2,26.31028175,-10.47832012
100449,1,-26.97628021,33.7767601
100452,2,42.00893402,-16.70041084
100453,6,-15.68195629,3.966091871
100456,0,10.49983692,33.06020737
100457,1,-23.05488777,27.51650047
100459,1,-11.40748501,33.24069214
100460,1,-13.42442226,40.02088928
100461,0,-7.741223812,37.62345886
100464,4,-2.910413265,-41.90097809
100465,8,-30.90739059,4.023952484
100466,6,-19.36970329,-29.95326805
100467,0,-3.404205799,45.3199234
100468,2,24.64257813,-19.47093773
100469,3,23.05648041,4.693206787
100470,8,-38.21372223,7.372783661
100471,8,-13.17856216,2.560488462
100472,1,-8.543938637,24.96473885
100473,7,2.922120571,2.602479219
100474,6,-0.793192208,-17.90847015
100477,5,-23.55749321,-5.281959534
100478,6,-2.895863771,-17.80940437
100479,7,28.90221405,26.84465218
100482,4,2.917811155,-32.86827469
100483,8,-21.65458107,15.97056675
100492,5,-6.923703671,8.369056702
100493,2,25.86150551,-18.01795959
100494,8,-33.54708481,18.22610855
100495,0,-0.234746069,35.34197998
100496,4,3.142604113,-46.09752274
100498,5,-15.64285374,10.9718895
100499,8,-36.7147522,23.13755035
100501,2,21.86483765,-0.69214499
100502,1,-15.23212051,15.71278286
100503,7,27.26789474,29.32305145
100504,3,44.22507095,9.921244621
100505,2,33.62027359,-10.20207024
100506,2,34.97938538,-6.317514896
100507,0,-2.527723312,11.1652813
100508,3,28.17105675,5.048318386
100509,1,-22.83005524,18.12457848
100512,3,24.37257385,3.302835703
100514,2,31.76242828,-21.29004288
100516,3,13.10890293,0.939059973
100517,3,45.04417038,5.16433239
100519,2,15.55943966,-18.45528221
100521,8,-8.898071289,-2.41184783
100522,6,-19.91971779,-31.28980827
100524,5,-40.22273636,-2.72096777
100525,2,33.99753571,-7.412863255
100526,3,24.9287529,3.755088091
100527,6,-9.128574371,-9.070829391
100529,6,-27.34972763,-21.52954292
100530,9,12.61643505,-9.968533516
100532,6,-36.76451111,-31.36289978
100533,5,-33.24874496,-10.85336876
100534,0,7.580982685,25.04500771
100536,7,9.092787743,24.32245064
100538,1,-10.68416691,20.26375961
100539,8,-32.30341339,6.385261536
100540,0,5.086274147,19.79600906
100541,0,-0.753396213,13.37905025
100543,8,-24.25543213,9.798936844
100545,8,-19.39430046,16.89776802
100546,9,11.99606323,-26.48235893
100547,2,4.732716084,12.66124439
100548,7,17.72307205,6.753089905
100549,0,-4.458489418,30.23162079
100550,4,5.305717945,-9.720095634
100551,9,11.91845608,-30.70623779
100552,0,4.401341915,39.888237
100554,3,39.71149063,-3.018188477
100556,9,-0.708784878,-10.93611813
100557,8,-29.24832726,10.65790749
100558,1,-22.15626526,27.13178062
100560,1,-24.98302078,22.32066154
100561,1,-14.39332676,27.54438782
100562,3,12.20120144,2.310695648
100563,6,-28.70443916,-20.50510788
100564,2,-1.518621325,-2.89026618
100566,4,-8.307106018,-27.4522171
100567,7,20.12734222,22.22981644
100568,7,37.50350571,31.15206146
100570,6,-4.788874149,-10.43786335
100571,0,-7.405284882,39.95989609
100572,3,35.23381424,5.178368092
100574,6,-17.6053257,-14.08725166
100575,2,7.626993656,1.722614408
100576,9,8.733190536,-14.19916058
100578,6,-28.96028519,-20.89941597
100580,7,27.4114151,17.86613655
100581,0,9.690601349,37.11468124
100583,5,-27.47656059,-0.872148454
100584,6,-20.22718048,-31.22554779
100585,8,-11.85220623,-4.572281837
100586,4,-7.270569801,-49.41682434
100588,7,16.04085541,31.47223473
100589,5,-9.005073547,3.18306613
100590,6,1.719914913,1.1131984
100591,8,-20.16830254,7.374525547
100592,2,41.92664337,-13.49700165
100594,4,-14.54913139,-41.70895767
100596,5,-30.79162788,-11.68259716
100598,6,-19.69743156,-25.07415962
100599,4,-9.49027729,-27.86877441
100600,7,32.93415451,28.20384598
100601,4,-10.59793568,-28.9850769
100602,0,5.68082571,42.7734108
100603,4,2.304924488,-21.9468708
100604,6,-22.39845467,-33.45198822
100605,7,14.80517387,15.24863911
100607,0,-4.496311665,-5.490193367
100608,2,29.42866898,-5.036833763
100609,1,-14.45549202,17.29383087
100610,4,-6.555785656,-12.05943108
100611,0,-2.999833822,33.99068451
100612,5,-1.136332035,3.989026308
100613,2,22.86960411,-19.45527077
100614,0,-4.265033245,17.84879494
100615,3,32.80545425,9.029587746
100616,1,-9.463633537,24.26584244
100617,7,37.14420319,31.28133774
100618,8,-26.22223473,12.07740974
100620,0,-2.862441778,27.1269455
100621,5,-40.14287949,-8.173960686
100622,3,35.01054764,5.2631917
100625,2,33.81882477,-9.778809547
100626,6,-27.83061218,-24.43783569
100627,3,35.5748024,3.379571676
100629,0,8.570932388,28.76000595
100630,5,-35.19079208,-15.91020298
100631,0,-1.884004593,42.24685669
100632,9,27.13077354,-30.31344986
100635,8,4.690343857,5.2388587
100636,1,-24.52114868,23.89452362
100637,5,-4.74660635,8.050644875
100638,0,-5.248333454,32.1725235
100639,6,-35.70652008,-30.43532372
100640,7,17.4936409,28.26912689
100641,3,36.50501633,7.828501225
100642,6,-25.31132698,-25.18051147
100643,4,6.658864975,-8.006775856
100645,1,-21.90955925,40.01539993
100646,5,-45.4913559,-18.77772713
100647,3,29.56731224,10.64030743
100648,7,21.83280182,18.95109749
100649,3,32.9774704,-2.515611649
100651,7,31.59218407,18.36865425
100652,6,-15.5281744,-17.6135807
100653,9,20.94352341,-27.07242012
100654,3,33.35028458,-1.453405499
100655,5,-11.12493896,-15.92644215
100656,6,-15.57702065,-25.24349785
100657,4,-9.208295822,-23.2902813
100658,7,21.38394165,15.20268726
100659,4,0.252275258,-24.67474556
100660,0,10.77750778,13.07455826
100662,8,-18.70029831,-4.226239681
100665,4,-11.68227291,-37.69545364
